code,question,options
AoP_trab_educativo," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Área educativa",A2 = Investigador-profesor en universidad/preparatoria|A3 = Educación básica|A4 = Técnico en educación (educador o guardería)
AoP_trab_educ_otro," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Área educativa: Otra opción",
AoP_trab_independiente," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente",A2 = Abogado|A3 = Psicólogo|A4 = Contador|A5 = Dentista|A6 = Médico independiente|A7 = Terapeuta
AoP_trab_ind_otro," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente: Otra opción",
AoP_trab_seguridad," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Seguridad",A2 = Guardaespaldas|A3 = Patrullero|A4 = Vigilante|A5 = Empleado de seguridad en bancos|A6 = Empleado de seguridad privada|A7 = Policía de tránsito
AoP_trab_seg_otro," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Seguridad: Otra opción",
AoP_trab_salud," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Área de la salud",A2 = Médico|A3 = Enfermera|A4 = Camillero|A5 = Paramédico
AoP_trab_sal_otro," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Área de la salud: Otra opción",
AoP_trab_construc," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Construcción",A2 = Arquitecto|A3 = Ingeniero civil/albañil o trabajador general
AoP_trab_const_otro," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Construcción: Otra opción",
AoP_trab_fabrica," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Fabrica",A2 = Empleado
AoP_trab_fab_otro," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Fabrica: Otra opción",
AoP_trab_agricultura," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Agricultura",A2 = Agricultor|A3 = Granjero|A4 = Siembra
AoP_trab_agric_otro," Abuelo Paterno  - Tu abuelo paterno, ¿a qué se dedica/dedicaba principalmente? Agricultura: Otra opción",
AoP_N_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿a qué edad falleció?",
AoP_N_sobrepeso," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿padecía sobrepeso/ obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_N_sobrepeso_020," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
AoP_N_sobrepeso_2140," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
AoP_N_sobrepeso_4160," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
AoP_N_sobrepeso_m60," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿padecía sobrepeso/ obesidad desde sus 60 años en adelante?",Y = Sí|N = No
AoP_N_sobrepeso_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
AoP_N_tratamiento," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_N_tx_020," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
AoP_N_tx_2140," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
AoP_N_tx_4160," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
AoP_N_tx_m60," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
AoP_N_tx_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad? Otro rango de edad",
AoP_N_ejercicios," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿hacía ejercicios?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_N_ejercicios_020," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿hacía ejercicios entre los 0-20 años?",Y = Sí|N = No
AoP_N_ejercicios_2140," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿hacía ejercicios entre los 21-40 años?",Y = Sí|N = No
AoP_N_ejercicios_4160," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿hacía ejercicios entre los 41-60 años?",Y = Sí|N = No
AoP_N_ejercicios_m60," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿hacía ejercicios desde sus 60 años en adelante?",Y = Sí|N = No
AoP_N_ejercicios_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿hacía ejercicios? Otro rango de edad",
AoP_N_fumar," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_N_fumar_020," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AoP_N_fumar_2140," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
AoP_N_fumar_4160," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
AoP_N_fumar_m60," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
AoP_N_fumar_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿fumaba habitualmente? Otro rango de edad",
AoP_N_tomar," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
AoP_N_tomar_020," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AoP_N_tomar_2140," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
AoP_N_tomar_4160," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
AoP_N_tomar_m60," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
AoP_N_tomar_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿tomaba habitualmente? Otro rango de edad",
AoP_N_tomar_alternativo," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿tomaba habitualmente? Otra opción",
AoP_N_comer," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿comía saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_N_comer_020," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
AoP_N_comer_2140," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
AoP_N_comer_4160," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
AoP_N_comer_m60," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
AoP_N_comer_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿comió saludable en su vida? Otro rango de edad",
AoP_N_estudios," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente?",A5 = No aplica|A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
AoP_N_estudios_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? Otra opción",
AoP_N_estudio_b," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
AoP_N_estudio_h," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
AoP_N_estudio_e," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
AoP_N_estudio_m," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
AoP_N_estudio_p," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
AoP_N_estudio_g," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
AoP_N_estudio_n," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
AoP_N_estudio_o," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
AoP_N_vacuna," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = No|A3 = No sé
AoP_N_dx_adiccion," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
AoP_N_dx_adiccion_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otra adicción",
AoP_N_dx_alco_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Alcoholismo",
AoP_N_dx_alcoholismo," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
AoP_N_dx_alim_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de la alimentación (bulimia, anorexia)",
AoP_N_dx_alimentacion," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
AoP_N_dx_ansi_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Ansiedad",
AoP_N_dx_ansiedad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
AoP_N_dx_atra_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de atracón",
AoP_N_dx_atracon," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
AoP_N_dx_canc_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Cáncer",
AoP_N_dx_cancer," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
AoP_N_dx_cardio_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
AoP_N_dx_cardiovascular," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
AoP_N_dx_col_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Colesterol alto",
AoP_N_dx_colesterol," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
AoP_N_dx_covid_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? COVID19",
AoP_N_dx_covid19," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
AoP_N_dx_depre_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Depresión",
AoP_N_dx_depresion," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
AoP_N_dx_diab_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
AoP_N_dx_diabetes," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
AoP_N_dx_hiper_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Hipertensión",
AoP_N_dx_hipertension," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
AoP_N_dx_otro," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
AoP_N_dx_otro_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otro",
AoP_N_dx_pred_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Prediabetes",
AoP_N_dx_prediabetes," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
AoP_N_dx_resp_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
AoP_N_dx_respiratorio," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
AoP_N_dx_sindmetabol," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
AoP_N_dx_sinmet_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Síndrome metabólico",
AoP_N_dx_sobre_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
AoP_N_dx_sobrepeso," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
AoP_N_dx_taba_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Tabaquismo",
AoP_N_dx_tabaquismo," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
AoP_N_dx_toc," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
AoP_N_dx_toc_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno obsesivo compulsivo",
AoP_N_dx_trig_edad," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Triglicéridos altos",
AoP_N_dx_trigliceridos," Abuelo Paterno  -  Muerto/a Tu abuelo paterno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
M_N_edad," Mamá  -  Muerto/a Tu madre muerta, ¿a qué edad falleció?",
M_N_sobrepeso," Mamá  -  Muerto/a Tu madre muerta, ¿padecía sobrepeso/ obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
M_N_sobrepeso_020," Mamá  -  Muerto/a Tu madre muerta, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
M_N_sobrepeso_2140," Mamá  -  Muerto/a Tu madre muerta, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
M_N_sobrepeso_4160," Mamá  -  Muerto/a Tu madre muerta, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
M_N_sobrepeso_m60," Mamá  -  Muerto/a Tu madre muerta, ¿padecía sobrepeso/ obesidad desde sus 60 años en adelante?",Y = Sí|N = No
M_N_sobrepeso_otro," Mamá  -  Muerto/a Tu madre muerta, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
M_N_tratamiento," Mamá  -  Muerto/a Tu madre muerta, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
M_N_tx_020," Mamá  -  Muerto/a Tu madre muerta, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
M_N_tx_2140," Mamá  -  Muerto/a Tu madre muerta, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
M_N_tx_4160," Mamá  -  Muerto/a Tu madre muerta, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
M_N_tx_m60," Mamá  -  Muerto/a Tu madre muerta, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
M_N_tx_otro," Mamá  -  Muerto/a Tu madre muerta, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad? Otro rango de edad",
M_N_ejercicios," Mamá  -  Muerto/a Tu madre muerta, ¿hacía ejercicios?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
M_N_ejercicios_alternativo," Mamá  -  Muerto/a Tu madre muerta, ¿hacía ejercicios? Otra opción",
M_N_ejercicios_020," Mamá  -  Muerto/a Tu madre muerta, ¿hacía ejercicios entre los 0-20 años?",Y = Sí|N = No
M_N_ejercicios_2140," Mamá  -  Muerto/a Tu madre muerta, ¿hacía ejercicios entre los 21-40 años?",Y = Sí|N = No
M_N_ejercicios_4160," Mamá  -  Muerto/a Tu madre muerta, ¿hacía ejercicios entre los 41-60 años?",Y = Sí|N = No
M_N_ejercicios_m60," Mamá  -  Muerto/a Tu madre muerta, ¿hacía ejercicios desde sus 60 años en adelante?",Y = Sí|N = No
M_N_ejercicios_otro," Mamá  -  Muerto/a Tu madre muerta, ¿hacía ejercicios? Otro rango de edad",
M_N_fumar," Mamá  -  Muerto/a Tu madre muerta, ¿fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
M_N_fumar_alternativo," Mamá  -  Muerto/a Tu madre muerta, ¿fumaba habitualmente? Otra opción",
M_N_fumar_020," Mamá  -  Muerto/a Tu madre muerta, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
M_N_fumar_2140," Mamá  -  Muerto/a Tu madre muerta, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
M_N_fumar_4160," Mamá  -  Muerto/a Tu madre muerta, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
M_N_fumar_m60," Mamá  -  Muerto/a Tu madre muerta, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
M_N_fumar_otro," Mamá  -  Muerto/a Tu madre muerta, ¿fumaba habitualmente? Otro rango de edad",
M_N_tomar," Mamá  -  Muerto/a Tu madre muerta, ¿tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
M_N_tomar_020," Mamá  -  Muerto/a Tu madre muerta, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
M_N_tomar_2140," Mamá  -  Muerto/a Tu madre muerta, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
M_N_tomar_4160," Mamá  -  Muerto/a Tu madre muerta, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
M_N_tomar_m60," Mamá  -  Muerto/a Tu madre muerta, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
M_N_tomar_otro," Mamá  -  Muerto/a Tu madre muerta, ¿tomaba habitualmente? Otro rango de edad",
M_N_comer," Mamá  -  Muerto/a Tu madre muerta, ¿comía saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
M_N_comer_020," Mamá  -  Muerto/a Tu madre muerta, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
M_N_comer_2140," Mamá  -  Muerto/a Tu madre muerta, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
M_N_comer_4160," Mamá  -  Muerto/a Tu madre muerta, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
M_N_comer_m60," Mamá  -  Muerto/a Tu madre muerta, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
M_N_comer_otro," Mamá  -  Muerto/a Tu madre muerta, ¿comió saludable en su vida? Otro rango de edad",
M_N_estudios," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente?",A2 = Nunca|A5 = No aplica|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
M_N_estudio_b," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
M_N_estudio_h," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
M_N_estudio_e," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
M_N_estudio_m," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
M_N_estudio_p," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
M_N_estudio_g," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
M_N_estudio_n," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
M_N_estudio_o," Mamá  -  Muerto/a Tu madre muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
M_N_vacuna," Mamá  -  Muerto/a Tu madre muerta, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = Sí|A3 = No|A4 = No sé
M_N_dx_sobrepeso," Mamá  -  Muerto/a Tu madre muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
M_N_dx_sobre_edad," Mamá  -  Muerto/a Tu madre muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
M_N_dx_diabetes," Mamá  -  Muerto/a Tu madre muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
M_N_dx_diab_edad," Mamá  -  Muerto/a Tu madre muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
M_N_dx_respiratorio," Mamá  -  Muerto/a Tu madre muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
M_N_dx_resp_edad," Mamá  -  Muerto/a Tu madre muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
M_N_dx_adiccion," Mamá  -  Muerto/a Tu madre muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
